feature,mean_importance
hdd_lag1,-7.3345998699257675e-06
woy,-3.2338716888374863e-07
ponts_publics,-7.632783294297952e-18
tmoy_lag14,-6.938893903907228e-18
isWeekend,-6.938893903907228e-18
isWeekday,-6.938893903907228e-18
etats,-6.245004513516506e-18
season_astrono,-4.8572257327350596e-18
extended_holidays,-4.163336342344337e-18
isBizday,-4.163336342344337e-18
season_metero,-4.163336342344337e-18
ponts_extended,-4.163336342344337e-18
wday,-4.163336342344337e-18
tmoy_lag2,-4.163336342344337e-18
below16.5_abc,-4.163336342344337e-18
below16.5,-4.163336342344337e-18
sinus,-4.163336342344337e-18
tmoy_lag7,-4.163336342344337e-18
holidays,-3.469446951953614e-18
pitd_lag3,-3.469446951953614e-18
hdd_lag3,-3.469446951953614e-18
weekdays,-3.469446951953614e-18
lag1_to_lag7_ratio,-3.469446951953614e-18
quarter,-3.469446951953614e-18
aout.structural,-3.469446951953614e-18
not_weekend,-3.469446951953614e-18
li,-2.7755575615628915e-18
hdd_lag7,-2.7755575615628915e-18
hdd_lag14,-2.7755575615628915e-18
is_winter,-2.7755575615628915e-18
weekend_winter,-2.7755575615628915e-18
ponts_publics_abc,-2.7755575615628915e-18
ponts_extended_abc,-2.7755575615628915e-18
public_holidays,-2.7755575615628915e-18
mday,-2.7755575615628915e-18
nmonth,-2.7755575615628915e-18
tmoy1,-2.7755575615628915e-18
pitd_std_3,-2.0816681711721684e-18
pitd_std_7,-2.0816681711721684e-18
noel.structural,-2.0816681711721684e-18
hdd_lag2,-2.0816681711721684e-18
isHoliday,-2.0816681711721684e-18
dow,-2.0816681711721684e-18
year,-2.0816681711721684e-18
tmoy2,-2.0816681711721684e-18
type_vol,-2.0816681711721684e-18
tmoy_lag3,-2.0816681711721684e-18
pitd_std_14,-2.0816681711721684e-18
li_terega,-2.0816681711721684e-18
season,-1.3877787807814458e-18
weekend_cold,0.0
days_to_holiday,0.0
daydur,1.700906091528509e-07
doy,9.93967419408992e-07
pitd_ewm_14,2.3209907715003584e-06
weekend,2.4134913386715527e-06
month,2.7375665144414864e-06
pitd_lag2,6.006965314114126e-06
pitd_lag14,8.496965554653096e-06
cosinus,1.000898331798214e-05
pitd_ma_3,1.5492593546646836e-05
tmoy_lag1,1.7028012953574506e-05
pitd_ma_14,1.703984121599958e-05
rolling_hdd_7,2.6293101255103064e-05
pitd_ma_7,5.519054239329704e-05
pitd_ewm_7,5.7664048314608196e-05
tmoy_diff_1,7.187126778001735e-05
teff_cwv_diff_1,0.000269921248574205
teff_optim_diff_1,0.0003096635766720153
hdd_bizday,0.0004360316009602204
teff_constr_diff_1,0.0005620243595828092
pitd_lag7,0.0006186353619713903
temp_mean,0.0007739010560195575
hdd,0.0007830670173603352
tmoy,0.0010129091575574747
teff_optim,0.0014585855159779052
teff_constr,0.0023508866031396033
teff_cwv,0.010043350944700994
pitd_ewm_3,0.016296593232438573
pitd_lag1,0.8737021263496253
